"ccode","session","IdealPoint","NVotes","Countryname","year","issue","country_label","is_asean"
812,23,0.4173442,47,"Laos",1968,"Non-Nuclear","Laos",TRUE
812,24,0.363534,37,"Laos",1969,"Non-Nuclear","Laos",TRUE
812,25,0.2488992,50,"Laos",1970,"Non-Nuclear","Laos",TRUE
812,26,0.4428613,87,"Laos",1971,"Non-Nuclear","Laos",TRUE
812,27,0.7423571,83,"Laos",1972,"Non-Nuclear","Laos",TRUE
812,28,0.247227,65,"Laos",1973,"Non-Nuclear","Laos",TRUE
812,29,0.5707035,60,"Laos",1974,"Non-Nuclear","Laos",TRUE
812,30,-0.4365434,58,"Laos",1975,"Non-Nuclear","Laos",TRUE
812,31,-0.5034101,78,"Laos",1976,"Non-Nuclear","Laos",TRUE
812,32,-0.3887601,75,"Laos",1977,"Non-Nuclear","Laos",TRUE
812,33,-0.7282022,86,"Laos",1978,"Non-Nuclear","Laos",TRUE
812,34,-0.9860306,86,"Laos",1979,"Non-Nuclear","Laos",TRUE
812,35,-1.665958,72,"Laos",1980,"Non-Nuclear","Laos",TRUE
812,36,-1.776041,101,"Laos",1981,"Non-Nuclear","Laos",TRUE
812,37,-1.656616,116,"Laos",1982,"Non-Nuclear","Laos",TRUE
812,38,-1.583451,101,"Laos",1983,"Non-Nuclear","Laos",TRUE
812,39,-1.502881,121,"Laos",1984,"Non-Nuclear","Laos",TRUE
812,40,-1.61654,113,"Laos",1985,"Non-Nuclear","Laos",TRUE
812,41,-1.549374,121,"Laos",1986,"Non-Nuclear","Laos",TRUE
812,42,-1.225927,117,"Laos",1987,"Non-Nuclear","Laos",TRUE
812,43,-0.9855376,113,"Laos",1988,"Non-Nuclear","Laos",TRUE
812,44,-0.6867513,93,"Laos",1989,"Non-Nuclear","Laos",TRUE
812,45,-0.8567236,66,"Laos",1990,"Non-Nuclear","Laos",TRUE
812,46,-0.8555274,62,"Laos",1991,"Non-Nuclear","Laos",TRUE
812,47,-0.9460369,61,"Laos",1992,"Non-Nuclear","Laos",TRUE
812,48,-1.069539,56,"Laos",1993,"Non-Nuclear","Laos",TRUE
812,49,-1.338362,49,"Laos",1994,"Non-Nuclear","Laos",TRUE
812,50,-1.207547,62,"Laos",1995,"Non-Nuclear","Laos",TRUE
812,51,-1.108585,53,"Laos",1996,"Non-Nuclear","Laos",TRUE
812,52,-1.297664,55,"Laos",1997,"Non-Nuclear","Laos",TRUE
812,53,-1.196326,45,"Laos",1998,"Non-Nuclear","Laos",TRUE
812,54,-1.174285,52,"Laos",1999,"Non-Nuclear","Laos",TRUE
812,55,-1.180959,52,"Laos",2000,"Non-Nuclear","Laos",TRUE
812,56,-1.328843,51,"Laos",2001,"Non-Nuclear","Laos",TRUE
812,57,-1.03872,50,"Laos",2002,"Non-Nuclear","Laos",TRUE
812,58,-0.7108725,59,"Laos",2003,"Non-Nuclear","Laos",TRUE
812,59,-0.8612144,56,"Laos",2004,"Non-Nuclear","Laos",TRUE
812,60,-0.6543439,59,"Laos",2005,"Non-Nuclear","Laos",TRUE
812,61,-0.924272,70,"Laos",2006,"Non-Nuclear","Laos",TRUE
812,62,-0.7622176,62,"Laos",2007,"Non-Nuclear","Laos",TRUE
812,63,-0.7866748,58,"Laos",2008,"Non-Nuclear","Laos",TRUE
812,64,-0.9126358,50,"Laos",2009,"Non-Nuclear","Laos",TRUE
812,65,-0.8827902,53,"Laos",2010,"Non-Nuclear","Laos",TRUE
812,66,-1.012788,50,"Laos",2011,"Non-Nuclear","Laos",TRUE
812,67,-0.7863059,52,"Laos",2012,"Non-Nuclear","Laos",TRUE
812,68,-0.9383588,50,"Laos",2013,"Non-Nuclear","Laos",TRUE
812,69,-1.143814,63,"Laos",2014,"Non-Nuclear","Laos",TRUE
812,70,-1.242335,52,"Laos",2015,"Non-Nuclear","Laos",TRUE
812,71,-1.00314,56,"Laos",2016,"Non-Nuclear","Laos",TRUE
812,72,-1.227766,72,"Laos",2017,"Non-Nuclear","Laos",TRUE
812,73,-1.018892,78,"Laos",2018,"Non-Nuclear","Laos",TRUE
812,74,-0.9621035,74,"Laos",2019,"Non-Nuclear","Laos",TRUE
816,32,-1.093124,63,"Vietnam",1977,"Non-Nuclear","Vietnam",TRUE
816,33,-0.8845368,72,"Vietnam",1978,"Non-Nuclear","Vietnam",TRUE
816,34,-1.135318,84,"Vietnam",1979,"Non-Nuclear","Vietnam",TRUE
816,35,-1.443567,72,"Vietnam",1980,"Non-Nuclear","Vietnam",TRUE
816,36,-1.772564,103,"Vietnam",1981,"Non-Nuclear","Vietnam",TRUE
816,37,-1.654652,121,"Vietnam",1982,"Non-Nuclear","Vietnam",TRUE
816,38,-1.606693,107,"Vietnam",1983,"Non-Nuclear","Vietnam",TRUE
816,39,-1.40146,120,"Vietnam",1984,"Non-Nuclear","Vietnam",TRUE
816,40,-1.568446,117,"Vietnam",1985,"Non-Nuclear","Vietnam",TRUE
816,41,-1.534799,121,"Vietnam",1986,"Non-Nuclear","Vietnam",TRUE
816,42,-1.228859,122,"Vietnam",1987,"Non-Nuclear","Vietnam",TRUE
816,43,-1.39634,113,"Vietnam",1988,"Non-Nuclear","Vietnam",TRUE
816,44,-0.7833015,94,"Vietnam",1989,"Non-Nuclear","Vietnam",TRUE
816,45,-1.093708,67,"Vietnam",1990,"Non-Nuclear","Vietnam",TRUE
816,46,-1.101739,62,"Vietnam",1991,"Non-Nuclear","Vietnam",TRUE
816,47,-1.284555,64,"Vietnam",1992,"Non-Nuclear","Vietnam",TRUE
816,48,-1.525585,59,"Vietnam",1993,"Non-Nuclear","Vietnam",TRUE
816,49,-1.659452,51,"Vietnam",1994,"Non-Nuclear","Vietnam",TRUE
816,50,-1.649423,62,"Vietnam",1995,"Non-Nuclear","Vietnam",TRUE
816,51,-1.493508,55,"Vietnam",1996,"Non-Nuclear","Vietnam",TRUE
816,52,-1.591598,54,"Vietnam",1997,"Non-Nuclear","Vietnam",TRUE
816,53,-1.425154,44,"Vietnam",1998,"Non-Nuclear","Vietnam",TRUE
816,54,-1.520228,50,"Vietnam",1999,"Non-Nuclear","Vietnam",TRUE
816,55,-1.341245,51,"Vietnam",2000,"Non-Nuclear","Vietnam",TRUE
816,56,-1.442702,51,"Vietnam",2001,"Non-Nuclear","Vietnam",TRUE
816,57,-1.473523,56,"Vietnam",2002,"Non-Nuclear","Vietnam",TRUE
816,58,-1.588986,60,"Vietnam",2003,"Non-Nuclear","Vietnam",TRUE
816,59,-1.546824,54,"Vietnam",2004,"Non-Nuclear","Vietnam",TRUE
816,60,-1.494603,56,"Vietnam",2005,"Non-Nuclear","Vietnam",TRUE
816,61,-1.45065,76,"Vietnam",2006,"Non-Nuclear","Vietnam",TRUE
816,62,-1.312061,64,"Vietnam",2007,"Non-Nuclear","Vietnam",TRUE
816,63,-1.34325,59,"Vietnam",2008,"Non-Nuclear","Vietnam",TRUE
816,64,-1.39969,52,"Vietnam",2009,"Non-Nuclear","Vietnam",TRUE
816,65,-1.429258,53,"Vietnam",2010,"Non-Nuclear","Vietnam",TRUE
816,66,-1.336074,54,"Vietnam",2011,"Non-Nuclear","Vietnam",TRUE
816,67,-1.26181,53,"Vietnam",2012,"Non-Nuclear","Vietnam",TRUE
816,68,-1.233734,50,"Vietnam",2013,"Non-Nuclear","Vietnam",TRUE
816,69,-1.196244,64,"Vietnam",2014,"Non-Nuclear","Vietnam",TRUE
816,70,-1.212809,50,"Vietnam",2015,"Non-Nuclear","Vietnam",TRUE
816,71,-1.1661,56,"Vietnam",2016,"Non-Nuclear","Vietnam",TRUE
816,72,-1.004927,73,"Vietnam",2017,"Non-Nuclear","Vietnam",TRUE
816,73,-0.9025499,78,"Vietnam",2018,"Non-Nuclear","Vietnam",TRUE
816,74,-0.8397639,72,"Vietnam",2019,"Non-Nuclear","Vietnam",TRUE
820,22,-0.2137426,51,"Malaysia",1967,"Non-Nuclear","Malaysia",TRUE
820,23,0.5356795,47,"Malaysia",1968,"Non-Nuclear","Malaysia",TRUE
820,24,0.369191,42,"Malaysia",1969,"Non-Nuclear","Malaysia",TRUE
820,25,0.02815382,64,"Malaysia",1970,"Non-Nuclear","Malaysia",TRUE
820,26,-0.2237254,111,"Malaysia",1971,"Non-Nuclear","Malaysia",TRUE
820,27,-0.1970852,92,"Malaysia",1972,"Non-Nuclear","Malaysia",TRUE
820,28,-0.04815109,85,"Malaysia",1973,"Non-Nuclear","Malaysia",TRUE
820,29,0.1320487,62,"Malaysia",1974,"Non-Nuclear","Malaysia",TRUE
820,30,-0.09224567,58,"Malaysia",1975,"Non-Nuclear","Malaysia",TRUE
820,31,-0.1520153,78,"Malaysia",1976,"Non-Nuclear","Malaysia",TRUE
820,32,-0.005371608,82,"Malaysia",1977,"Non-Nuclear","Malaysia",TRUE
820,33,-0.1215721,110,"Malaysia",1978,"Non-Nuclear","Malaysia",TRUE
820,34,-0.01218438,106,"Malaysia",1979,"Non-Nuclear","Malaysia",TRUE
820,35,-0.02431315,85,"Malaysia",1980,"Non-Nuclear","Malaysia",TRUE
820,36,-0.110929,115,"Malaysia",1981,"Non-Nuclear","Malaysia",TRUE
820,37,-0.02947763,132,"Malaysia",1982,"Non-Nuclear","Malaysia",TRUE
820,38,-0.1631355,117,"Malaysia",1983,"Non-Nuclear","Malaysia",TRUE
820,39,-0.2266753,123,"Malaysia",1984,"Non-Nuclear","Malaysia",TRUE
820,40,-0.1297743,128,"Malaysia",1985,"Non-Nuclear","Malaysia",TRUE
820,41,-0.2305146,129,"Malaysia",1986,"Non-Nuclear","Malaysia",TRUE
820,42,-0.2347611,124,"Malaysia",1987,"Non-Nuclear","Malaysia",TRUE
820,43,-0.2855341,114,"Malaysia",1988,"Non-Nuclear","Malaysia",TRUE
820,44,-0.5409755,95,"Malaysia",1989,"Non-Nuclear","Malaysia",TRUE
820,45,-0.637273,69,"Malaysia",1990,"Non-Nuclear","Malaysia",TRUE
820,46,-1.236733,64,"Malaysia",1991,"Non-Nuclear","Malaysia",TRUE
820,47,-1.083446,65,"Malaysia",1992,"Non-Nuclear","Malaysia",TRUE
820,48,-1.103592,60,"Malaysia",1993,"Non-Nuclear","Malaysia",TRUE
820,49,-0.7365274,56,"Malaysia",1994,"Non-Nuclear","Malaysia",TRUE
820,50,-0.6916933,69,"Malaysia",1995,"Non-Nuclear","Malaysia",TRUE
820,51,-0.717296,63,"Malaysia",1996,"Non-Nuclear","Malaysia",TRUE
820,52,-0.73673,63,"Malaysia",1997,"Non-Nuclear","Malaysia",TRUE
820,53,-0.6950072,53,"Malaysia",1998,"Non-Nuclear","Malaysia",TRUE
820,54,-0.678448,58,"Malaysia",1999,"Non-Nuclear","Malaysia",TRUE
820,55,-0.6778567,56,"Malaysia",2000,"Non-Nuclear","Malaysia",TRUE
820,56,-0.9496722,57,"Malaysia",2001,"Non-Nuclear","Malaysia",TRUE
820,57,-0.7582099,60,"Malaysia",2002,"Non-Nuclear","Malaysia",TRUE
820,58,-1.00155,65,"Malaysia",2003,"Non-Nuclear","Malaysia",TRUE
820,59,-0.8488117,60,"Malaysia",2004,"Non-Nuclear","Malaysia",TRUE
820,60,-1.181692,64,"Malaysia",2005,"Non-Nuclear","Malaysia",TRUE
820,61,-0.8504407,79,"Malaysia",2006,"Non-Nuclear","Malaysia",TRUE
820,62,-1.197297,67,"Malaysia",2007,"Non-Nuclear","Malaysia",TRUE
820,63,-0.9437302,63,"Malaysia",2008,"Non-Nuclear","Malaysia",TRUE
820,64,-1.10987,54,"Malaysia",2009,"Non-Nuclear","Malaysia",TRUE
820,65,-1.262095,55,"Malaysia",2010,"Non-Nuclear","Malaysia",TRUE
820,66,-0.7807837,56,"Malaysia",2011,"Non-Nuclear","Malaysia",TRUE
820,67,-0.7821432,54,"Malaysia",2012,"Non-Nuclear","Malaysia",TRUE
820,68,-0.5878926,52,"Malaysia",2013,"Non-Nuclear","Malaysia",TRUE
820,69,-0.7818819,66,"Malaysia",2014,"Non-Nuclear","Malaysia",TRUE
820,70,-0.7122136,54,"Malaysia",2015,"Non-Nuclear","Malaysia",TRUE
820,71,-0.6472392,58,"Malaysia",2016,"Non-Nuclear","Malaysia",TRUE
820,72,-0.6481041,71,"Malaysia",2017,"Non-Nuclear","Malaysia",TRUE
820,73,-0.6412141,78,"Malaysia",2018,"Non-Nuclear","Malaysia",TRUE
820,74,-0.6574501,74,"Malaysia",2019,"Non-Nuclear","Malaysia",TRUE
830,22,-0.2822872,42,"Singapore",1967,"Non-Nuclear","Singapore",TRUE
830,23,-0.06846383,47,"Singapore",1968,"Non-Nuclear","Singapore",TRUE
830,24,0.2157105,36,"Singapore",1969,"Non-Nuclear","Singapore",TRUE
830,25,0.1761179,61,"Singapore",1970,"Non-Nuclear","Singapore",TRUE
830,26,0.2405533,114,"Singapore",1971,"Non-Nuclear","Singapore",TRUE
830,27,0.3062144,88,"Singapore",1972,"Non-Nuclear","Singapore",TRUE
830,28,0.09232473,85,"Singapore",1973,"Non-Nuclear","Singapore",TRUE
830,29,0.2582258,61,"Singapore",1974,"Non-Nuclear","Singapore",TRUE
830,30,0.2054044,55,"Singapore",1975,"Non-Nuclear","Singapore",TRUE
830,31,0.05017957,74,"Singapore",1976,"Non-Nuclear","Singapore",TRUE
830,32,0.2268612,81,"Singapore",1977,"Non-Nuclear","Singapore",TRUE
830,33,0.3098972,109,"Singapore",1978,"Non-Nuclear","Singapore",TRUE
830,34,0.3937006,103,"Singapore",1979,"Non-Nuclear","Singapore",TRUE
830,35,0.3139193,83,"Singapore",1980,"Non-Nuclear","Singapore",TRUE
830,36,0.2338308,104,"Singapore",1981,"Non-Nuclear","Singapore",TRUE
830,37,0.2302024,123,"Singapore",1982,"Non-Nuclear","Singapore",TRUE
830,38,-0.01469887,111,"Singapore",1983,"Non-Nuclear","Singapore",TRUE
830,39,-0.05152021,117,"Singapore",1984,"Non-Nuclear","Singapore",TRUE
830,40,0.01568215,117,"Singapore",1985,"Non-Nuclear","Singapore",TRUE
830,41,0.1011857,119,"Singapore",1986,"Non-Nuclear","Singapore",TRUE
830,42,0.01613497,118,"Singapore",1987,"Non-Nuclear","Singapore",TRUE
830,43,-0.09635666,110,"Singapore",1988,"Non-Nuclear","Singapore",TRUE
830,44,-0.1579413,93,"Singapore",1989,"Non-Nuclear","Singapore",TRUE
830,45,-0.3113698,69,"Singapore",1990,"Non-Nuclear","Singapore",TRUE
830,46,-0.4694762,64,"Singapore",1991,"Non-Nuclear","Singapore",TRUE
830,47,-0.1240379,65,"Singapore",1992,"Non-Nuclear","Singapore",TRUE
830,48,-0.1941095,60,"Singapore",1993,"Non-Nuclear","Singapore",TRUE
830,49,-0.2253043,58,"Singapore",1994,"Non-Nuclear","Singapore",TRUE
830,50,-0.3073042,69,"Singapore",1995,"Non-Nuclear","Singapore",TRUE
830,51,-0.3999122,63,"Singapore",1996,"Non-Nuclear","Singapore",TRUE
830,52,-0.5883082,63,"Singapore",1997,"Non-Nuclear","Singapore",TRUE
830,53,-0.2344937,53,"Singapore",1998,"Non-Nuclear","Singapore",TRUE
830,54,-0.3578825,57,"Singapore",1999,"Non-Nuclear","Singapore",TRUE
830,55,-0.1802079,56,"Singapore",2000,"Non-Nuclear","Singapore",TRUE
830,56,-0.2374097,58,"Singapore",2001,"Non-Nuclear","Singapore",TRUE
830,57,-0.1113717,60,"Singapore",2002,"Non-Nuclear","Singapore",TRUE
830,58,-0.1361168,65,"Singapore",2003,"Non-Nuclear","Singapore",TRUE
830,59,-0.1928935,60,"Singapore",2004,"Non-Nuclear","Singapore",TRUE
830,60,-0.2615612,64,"Singapore",2005,"Non-Nuclear","Singapore",TRUE
830,61,-0.2206652,79,"Singapore",2006,"Non-Nuclear","Singapore",TRUE
830,62,-0.2355986,67,"Singapore",2007,"Non-Nuclear","Singapore",TRUE
830,63,-0.3593221,63,"Singapore",2008,"Non-Nuclear","Singapore",TRUE
830,64,-0.3932095,55,"Singapore",2009,"Non-Nuclear","Singapore",TRUE
830,65,-0.4754323,55,"Singapore",2010,"Non-Nuclear","Singapore",TRUE
830,66,-0.7807261,56,"Singapore",2011,"Non-Nuclear","Singapore",TRUE
830,67,-0.384218,54,"Singapore",2012,"Non-Nuclear","Singapore",TRUE
830,68,-0.6170562,52,"Singapore",2013,"Non-Nuclear","Singapore",TRUE
830,69,-0.4310364,66,"Singapore",2014,"Non-Nuclear","Singapore",TRUE
830,70,-0.6587196,54,"Singapore",2015,"Non-Nuclear","Singapore",TRUE
830,71,-0.6158252,60,"Singapore",2016,"Non-Nuclear","Singapore",TRUE
830,72,-0.7566814,74,"Singapore",2017,"Non-Nuclear","Singapore",TRUE
830,73,-0.4440502,79,"Singapore",2018,"Non-Nuclear","Singapore",TRUE
830,74,-0.5074067,74,"Singapore",2019,"Non-Nuclear","Singapore",TRUE
835,39,-0.07181283,123,"Brunei",1984,"Non-Nuclear","Brunei",TRUE
835,40,-0.1076631,124,"Brunei",1985,"Non-Nuclear","Brunei",TRUE
835,41,-0.1132608,127,"Brunei",1986,"Non-Nuclear","Brunei",TRUE
835,42,-0.2212988,122,"Brunei",1987,"Non-Nuclear","Brunei",TRUE
835,43,-0.3285963,114,"Brunei",1988,"Non-Nuclear","Brunei",TRUE
835,44,-0.2830465,94,"Brunei",1989,"Non-Nuclear","Brunei",TRUE
835,45,-0.5454353,68,"Brunei",1990,"Non-Nuclear","Brunei",TRUE
835,46,-0.9439426,63,"Brunei",1991,"Non-Nuclear","Brunei",TRUE
835,47,-0.8149131,64,"Brunei",1992,"Non-Nuclear","Brunei",TRUE
835,48,-0.8445804,59,"Brunei",1993,"Non-Nuclear","Brunei",TRUE
835,49,-0.7401751,56,"Brunei",1994,"Non-Nuclear","Brunei",TRUE
835,50,-0.9592632,69,"Brunei",1995,"Non-Nuclear","Brunei",TRUE
835,51,-0.7693885,63,"Brunei",1996,"Non-Nuclear","Brunei",TRUE
835,52,-0.9983389,63,"Brunei",1997,"Non-Nuclear","Brunei",TRUE
835,53,-0.9846745,53,"Brunei",1998,"Non-Nuclear","Brunei",TRUE
835,54,-0.8961079,56,"Brunei",1999,"Non-Nuclear","Brunei",TRUE
835,55,-0.8576221,56,"Brunei",2000,"Non-Nuclear","Brunei",TRUE
835,56,-0.983983,57,"Brunei",2001,"Non-Nuclear","Brunei",TRUE
835,57,-0.7732675,60,"Brunei",2002,"Non-Nuclear","Brunei",TRUE
835,58,-1.194594,65,"Brunei",2003,"Non-Nuclear","Brunei",TRUE
835,59,-0.7981439,60,"Brunei",2004,"Non-Nuclear","Brunei",TRUE
835,60,-0.9550736,64,"Brunei",2005,"Non-Nuclear","Brunei",TRUE
835,61,-0.9712708,78,"Brunei",2006,"Non-Nuclear","Brunei",TRUE
835,62,-0.5836365,67,"Brunei",2007,"Non-Nuclear","Brunei",TRUE
835,63,-0.6008199,63,"Brunei",2008,"Non-Nuclear","Brunei",TRUE
835,64,-0.9136992,55,"Brunei",2009,"Non-Nuclear","Brunei",TRUE
835,65,-1.04066,55,"Brunei",2010,"Non-Nuclear","Brunei",TRUE
835,66,-1.033334,54,"Brunei",2011,"Non-Nuclear","Brunei",TRUE
835,67,-0.9344428,54,"Brunei",2012,"Non-Nuclear","Brunei",TRUE
835,68,-1.035162,52,"Brunei",2013,"Non-Nuclear","Brunei",TRUE
835,69,-1.071254,65,"Brunei",2014,"Non-Nuclear","Brunei",TRUE
835,70,-1.036251,54,"Brunei",2015,"Non-Nuclear","Brunei",TRUE
835,71,-0.8989777,59,"Brunei",2016,"Non-Nuclear","Brunei",TRUE
835,72,-0.9286985,74,"Brunei",2017,"Non-Nuclear","Brunei",TRUE
835,73,-0.8994546,78,"Brunei",2018,"Non-Nuclear","Brunei",TRUE
835,74,-0.8040564,74,"Brunei",2019,"Non-Nuclear","Brunei",TRUE
840,22,0.69745,53,"Philippines",1967,"Non-Nuclear","Philippines",TRUE
840,23,0.3752006,47,"Philippines",1968,"Non-Nuclear","Philippines",TRUE
840,24,0.4105685,41,"Philippines",1969,"Non-Nuclear","Philippines",TRUE
840,25,0.4056742,64,"Philippines",1970,"Non-Nuclear","Philippines",TRUE
840,26,0.4574971,104,"Philippines",1971,"Non-Nuclear","Philippines",TRUE
840,27,0.4662274,92,"Philippines",1972,"Non-Nuclear","Philippines",TRUE
840,28,0.1029819,82,"Philippines",1973,"Non-Nuclear","Philippines",TRUE
840,29,0.2517764,62,"Philippines",1974,"Non-Nuclear","Philippines",TRUE
840,30,0.1788778,58,"Philippines",1975,"Non-Nuclear","Philippines",TRUE
840,31,-0.1783086,78,"Philippines",1976,"Non-Nuclear","Philippines",TRUE
840,32,0.07913208,81,"Philippines",1977,"Non-Nuclear","Philippines",TRUE
840,33,0.06708986,110,"Philippines",1978,"Non-Nuclear","Philippines",TRUE
840,34,-0.01348115,106,"Philippines",1979,"Non-Nuclear","Philippines",TRUE
840,35,0.07947234,86,"Philippines",1980,"Non-Nuclear","Philippines",TRUE
840,36,-0.04476214,114,"Philippines",1981,"Non-Nuclear","Philippines",TRUE
840,37,0.09648096,131,"Philippines",1982,"Non-Nuclear","Philippines",TRUE
840,38,0.1101778,115,"Philippines",1983,"Non-Nuclear","Philippines",TRUE
840,39,-0.04856549,122,"Philippines",1984,"Non-Nuclear","Philippines",TRUE
840,40,0.03569701,120,"Philippines",1985,"Non-Nuclear","Philippines",TRUE
840,41,-0.08955245,129,"Philippines",1986,"Non-Nuclear","Philippines",TRUE
840,42,-0.1657225,122,"Philippines",1987,"Non-Nuclear","Philippines",TRUE
840,43,0.03184377,113,"Philippines",1988,"Non-Nuclear","Philippines",TRUE
840,44,-0.01639273,96,"Philippines",1989,"Non-Nuclear","Philippines",TRUE
840,45,-0.4697304,69,"Philippines",1990,"Non-Nuclear","Philippines",TRUE
840,46,-0.6866854,62,"Philippines",1991,"Non-Nuclear","Philippines",TRUE
840,47,-0.3584306,65,"Philippines",1992,"Non-Nuclear","Philippines",TRUE
840,48,-0.62303,60,"Philippines",1993,"Non-Nuclear","Philippines",TRUE
840,49,-0.4089786,58,"Philippines",1994,"Non-Nuclear","Philippines",TRUE
840,50,-0.4794963,69,"Philippines",1995,"Non-Nuclear","Philippines",TRUE
840,51,-0.6198654,62,"Philippines",1996,"Non-Nuclear","Philippines",TRUE
840,52,-0.8820109,63,"Philippines",1997,"Non-Nuclear","Philippines",TRUE
840,53,-0.92036,53,"Philippines",1998,"Non-Nuclear","Philippines",TRUE
840,54,-0.818881,56,"Philippines",1999,"Non-Nuclear","Philippines",TRUE
840,55,-0.4444176,55,"Philippines",2000,"Non-Nuclear","Philippines",TRUE
840,56,-0.345498,59,"Philippines",2001,"Non-Nuclear","Philippines",TRUE
840,57,-0.4065687,61,"Philippines",2002,"Non-Nuclear","Philippines",TRUE
840,58,-0.4775468,64,"Philippines",2003,"Non-Nuclear","Philippines",TRUE
840,59,-0.4060881,59,"Philippines",2004,"Non-Nuclear","Philippines",TRUE
840,60,-0.383572,63,"Philippines",2005,"Non-Nuclear","Philippines",TRUE
840,61,-0.4459018,77,"Philippines",2006,"Non-Nuclear","Philippines",TRUE
840,62,-0.4143721,67,"Philippines",2007,"Non-Nuclear","Philippines",TRUE
840,63,-0.4880237,62,"Philippines",2008,"Non-Nuclear","Philippines",TRUE
840,64,-0.4748931,52,"Philippines",2009,"Non-Nuclear","Philippines",TRUE
840,65,-0.4707105,55,"Philippines",2010,"Non-Nuclear","Philippines",TRUE
840,66,-0.3646514,55,"Philippines",2011,"Non-Nuclear","Philippines",TRUE
840,67,-0.4468607,54,"Philippines",2012,"Non-Nuclear","Philippines",TRUE
840,68,-0.4852449,51,"Philippines",2013,"Non-Nuclear","Philippines",TRUE
840,69,-0.4619835,64,"Philippines",2014,"Non-Nuclear","Philippines",TRUE
840,70,-0.4351382,54,"Philippines",2015,"Non-Nuclear","Philippines",TRUE
840,71,-0.7634986,60,"Philippines",2016,"Non-Nuclear","Philippines",TRUE
840,72,-0.8445546,74,"Philippines",2017,"Non-Nuclear","Philippines",TRUE
840,73,-0.4417928,79,"Philippines",2018,"Non-Nuclear","Philippines",TRUE
840,74,-0.6566757,74,"Philippines",2019,"Non-Nuclear","Philippines",TRUE
850,22,-0.6735546,53,"Indonesia",1967,"Non-Nuclear","Indonesia",TRUE
850,23,-0.2755993,43,"Indonesia",1968,"Non-Nuclear","Indonesia",TRUE
850,24,-0.5390705,40,"Indonesia",1969,"Non-Nuclear","Indonesia",TRUE
850,25,-0.2999495,62,"Indonesia",1970,"Non-Nuclear","Indonesia",TRUE
850,26,-0.2543421,115,"Indonesia",1971,"Non-Nuclear","Indonesia",TRUE
850,27,-0.2507033,94,"Indonesia",1972,"Non-Nuclear","Indonesia",TRUE
850,28,-0.07961772,86,"Indonesia",1973,"Non-Nuclear","Indonesia",TRUE
850,29,0.05584844,62,"Indonesia",1974,"Non-Nuclear","Indonesia",TRUE
850,30,-0.1334649,57,"Indonesia",1975,"Non-Nuclear","Indonesia",TRUE
850,31,-0.2046839,77,"Indonesia",1976,"Non-Nuclear","Indonesia",TRUE
850,32,-0.06494408,82,"Indonesia",1977,"Non-Nuclear","Indonesia",TRUE
850,33,-0.09453881,110,"Indonesia",1978,"Non-Nuclear","Indonesia",TRUE
850,34,-0.03012262,106,"Indonesia",1979,"Non-Nuclear","Indonesia",TRUE
850,35,-0.140415,86,"Indonesia",1980,"Non-Nuclear","Indonesia",TRUE
850,36,-0.1994397,115,"Indonesia",1981,"Non-Nuclear","Indonesia",TRUE
850,37,-0.2921954,132,"Indonesia",1982,"Non-Nuclear","Indonesia",TRUE
850,38,-0.1776827,114,"Indonesia",1983,"Non-Nuclear","Indonesia",TRUE
850,39,-0.2049041,123,"Indonesia",1984,"Non-Nuclear","Indonesia",TRUE
850,40,-0.3355501,128,"Indonesia",1985,"Non-Nuclear","Indonesia",TRUE
850,41,-0.5118087,127,"Indonesia",1986,"Non-Nuclear","Indonesia",TRUE
850,42,-0.5412248,122,"Indonesia",1987,"Non-Nuclear","Indonesia",TRUE
850,43,-0.5868381,115,"Indonesia",1988,"Non-Nuclear","Indonesia",TRUE
850,44,-0.6790096,95,"Indonesia",1989,"Non-Nuclear","Indonesia",TRUE
850,45,-0.6809682,69,"Indonesia",1990,"Non-Nuclear","Indonesia",TRUE
850,46,-1.09693,63,"Indonesia",1991,"Non-Nuclear","Indonesia",TRUE
850,47,-1.011024,65,"Indonesia",1992,"Non-Nuclear","Indonesia",TRUE
850,48,-1.276219,60,"Indonesia",1993,"Non-Nuclear","Indonesia",TRUE
850,49,-1.322793,57,"Indonesia",1994,"Non-Nuclear","Indonesia",TRUE
