"ccode","session","IdealPoint","NVotes","Countryname","year","issue","country_label","is_asean","us_ip","china_ip","dist_us","dist_china","signed_dist_us","signed_dist_china","closer_to"
812,49,-1.394321,56,"Laos",1994,"All","Laos",TRUE,3.009216,-1.634709,4.403537,0.240388,-4.403537,0.240388,"China"
812,50,-1.204227,72,"Laos",1995,"All","Laos",TRUE,3.130082,-1.502986,4.334309,0.298759,-4.334309,0.298759,"China"
812,51,-1.145742,63,"Laos",1996,"All","Laos",TRUE,3.14783,-1.268106,4.293572,0.122364,-4.293572,0.122364,"China"
812,52,-1.303954,63,"Laos",1997,"All","Laos",TRUE,2.983911,-1.145413,4.287865,0.158541,-4.287865,-0.158541,"China"
812,53,-1.131467,55,"Laos",1998,"All","Laos",TRUE,2.814332,-0.4421162,3.945799,0.6893508,-3.945799,-0.6893508,"China"
812,54,-1.16003,62,"Laos",1999,"All","Laos",TRUE,2.681448,-0.6680064,3.841478,0.4920236,-3.841478,-0.4920236,"China"
812,55,-1.175736,63,"Laos",2000,"All","Laos",TRUE,2.664088,-0.7359335,3.839824,0.4398025,-3.839824,-0.4398025,"China"
812,56,-1.310367,61,"Laos",2001,"All","Laos",TRUE,2.655105,-0.5852949,3.965472,0.7250721,-3.965472,-0.7250721,"China"
812,57,-1.077704,63,"Laos",2002,"All","Laos",TRUE,2.733395,-0.5386405,3.811099,0.5390635,-3.811099,-0.5390635,"China"
812,58,-0.7309938,69,"Laos",2003,"All","Laos",TRUE,2.902368,-0.9454819,3.6333618,0.2144881,-3.6333618,0.2144881,"China"
812,59,-0.8633823,68,"Laos",2004,"All","Laos",TRUE,2.819677,-0.8424348,3.6830593,0.0209475,-3.6830593,-0.0209475,"China"
812,60,-0.706509,70,"Laos",2005,"All","Laos",TRUE,2.889729,-0.7408335,3.596238,0.0343245,-3.596238,0.0343245,"China"
812,61,-0.9057626,82,"Laos",2006,"All","Laos",TRUE,2.81137,-0.8690618,3.7171326,0.0367008,-3.7171326,-0.0367008,"China"
812,62,-0.770207,74,"Laos",2007,"All","Laos",TRUE,2.743266,-0.6327519,3.513473,0.1374551,-3.513473,-0.1374551,"China"
812,63,-0.7844991,70,"Laos",2008,"All","Laos",TRUE,2.737774,-0.6557925,3.5222731,0.1287066,-3.5222731,-0.1287066,"China"
812,64,-0.9056227,63,"Laos",2009,"All","Laos",TRUE,2.54631,-0.6256859,3.4519327,0.2799368,-3.4519327,-0.2799368,"China"
812,65,-0.8596067,66,"Laos",2010,"All","Laos",TRUE,2.519054,-0.8585649,3.3786607,0.00104179999999998,-3.3786607,-0.00104179999999998,"China"
812,66,-0.9556472,62,"Laos",2011,"All","Laos",TRUE,2.496376,-0.7636184,3.4520232,0.1920288,-3.4520232,-0.1920288,"China"
812,67,-0.7483954,67,"Laos",2012,"All","Laos",TRUE,2.58958,-0.8569092,3.3379754,0.1085138,-3.3379754,0.1085138,"China"
812,68,-0.8911476,62,"Laos",2013,"All","Laos",TRUE,2.676666,-0.5181141,3.5678136,0.3730335,-3.5678136,-0.3730335,"China"
812,69,-1.095788,77,"Laos",2014,"All","Laos",TRUE,2.668466,-0.8420048,3.764254,0.2537832,-3.764254,-0.2537832,"China"
812,70,-1.198651,71,"Laos",2015,"All","Laos",TRUE,2.592322,-0.2594838,3.790973,0.9391672,-3.790973,-0.9391672,"China"
812,71,-0.9615447,74,"Laos",2016,"All","Laos",TRUE,2.53694,-0.4501334,3.4984847,0.5114113,-3.4984847,-0.5114113,"China"
812,72,-1.184827,88,"Laos",2017,"All","Laos",TRUE,2.680102,-0.3777864,3.864929,0.8070406,-3.864929,-0.8070406,"China"
812,73,-1.071351,94,"Laos",2018,"All","Laos",TRUE,2.786768,-0.4894719,3.858119,0.5818791,-3.858119,-0.5818791,"China"
812,74,-0.9003623,91,"Laos",2019,"All","Laos",TRUE,2.694793,-0.3336454,3.5951553,0.5667169,-3.5951553,-0.5667169,"China"
816,32,-1.118072,65,"Vietnam",1977,"All","Vietnam",TRUE,2.313392,-0.8193988,3.431464,0.2986732,-3.431464,-0.2986732,"China"
816,33,-0.9167195,84,"Vietnam",1978,"All","Vietnam",TRUE,2.295686,-0.2469549,3.2124055,0.6697646,-3.2124055,-0.6697646,"China"
816,34,-1.241613,99,"Vietnam",1979,"All","Vietnam",TRUE,2.354093,-0.05311142,3.595706,1.18850158,-3.595706,-1.18850158,"China"
816,35,-1.527004,89,"Vietnam",1980,"All","Vietnam",TRUE,2.450686,-0.03347984,3.97769,1.49352416,-3.97769,-1.49352416,"China"
816,36,-1.778034,122,"Vietnam",1981,"All","Vietnam",TRUE,2.767644,-0.02059494,4.545678,1.75743906,-4.545678,-1.75743906,"China"
816,37,-1.645482,147,"Vietnam",1982,"All","Vietnam",TRUE,2.654563,0.1867089,4.300045,1.8321909,-4.300045,-1.8321909,"China"
816,38,-1.619061,139,"Vietnam",1983,"All","Vietnam",TRUE,2.653316,0.1706566,4.272377,1.7897176,-4.272377,-1.7897176,"China"
816,39,-1.458783,145,"Vietnam",1984,"All","Vietnam",TRUE,2.84451,0.1715943,4.303293,1.6303773,-4.303293,-1.6303773,"China"
816,40,-1.589165,142,"Vietnam",1985,"All","Vietnam",TRUE,2.85444,0.1814985,4.443605,1.7706635,-4.443605,-1.7706635,"China"
816,41,-1.527537,145,"Vietnam",1986,"All","Vietnam",TRUE,2.985282,0.1866047,4.512819,1.7141417,-4.512819,-1.7141417,"China"
816,42,-1.223249,142,"Vietnam",1987,"All","Vietnam",TRUE,3.070334,0.1958159,4.293583,1.4190649,-4.293583,-1.4190649,"China"
816,43,-1.293178,134,"Vietnam",1988,"All","Vietnam",TRUE,3.068073,-0.02298023,4.361251,1.27019777,-4.361251,-1.27019777,"China"
816,44,-0.7832253,114,"Vietnam",1989,"All","Vietnam",TRUE,3.15064,-0.07522176,3.9338653,0.70800354,-3.9338653,-0.70800354,"China"
816,45,-0.9032005,84,"Vietnam",1990,"All","Vietnam",TRUE,3.06766,-0.1670653,3.9708605,0.7361352,-3.9708605,-0.7361352,"China"
816,46,-1.041696,73,"Vietnam",1991,"All","Vietnam",TRUE,2.977167,-0.3023714,4.018863,0.7393246,-4.018863,-0.7393246,"China"
816,47,-1.299378,73,"Vietnam",1992,"All","Vietnam",TRUE,3.000798,-0.7356746,4.300176,0.5637034,-4.300176,-0.5637034,"China"
816,48,-1.610302,64,"Vietnam",1993,"All","Vietnam",TRUE,2.955602,-1.396082,4.565904,0.21422,-4.565904,-0.21422,"China"
816,49,-1.658764,61,"Vietnam",1994,"All","Vietnam",TRUE,3.009216,-1.634709,4.66798,0.0240549999999999,-4.66798,-0.0240549999999999,"China"
816,50,-1.545748,74,"Vietnam",1995,"All","Vietnam",TRUE,3.130082,-1.502986,4.67583,0.042762,-4.67583,-0.042762,"China"
816,51,-1.421923,66,"Vietnam",1996,"All","Vietnam",TRUE,3.14783,-1.268106,4.569753,0.153817,-4.569753,-0.153817,"China"
816,52,-1.55807,63,"Vietnam",1997,"All","Vietnam",TRUE,2.983911,-1.145413,4.541981,0.412657,-4.541981,-0.412657,"China"
816,53,-1.311989,55,"Vietnam",1998,"All","Vietnam",TRUE,2.814332,-0.4421162,4.126321,0.8698728,-4.126321,-0.8698728,"China"
816,54,-1.474536,60,"Vietnam",1999,"All","Vietnam",TRUE,2.681448,-0.6680064,4.155984,0.8065296,-4.155984,-0.8065296,"China"
816,55,-1.298028,62,"Vietnam",2000,"All","Vietnam",TRUE,2.664088,-0.7359335,3.962116,0.5620945,-3.962116,-0.5620945,"China"
816,56,-1.380804,61,"Vietnam",2001,"All","Vietnam",TRUE,2.655105,-0.5852949,4.035909,0.7955091,-4.035909,-0.7955091,"China"
816,57,-1.425747,70,"Vietnam",2002,"All","Vietnam",TRUE,2.733395,-0.5386405,4.159142,0.8871065,-4.159142,-0.8871065,"China"
816,58,-1.532455,71,"Vietnam",2003,"All","Vietnam",TRUE,2.902368,-0.9454819,4.434823,0.5869731,-4.434823,-0.5869731,"China"
816,59,-1.485679,66,"Vietnam",2004,"All","Vietnam",TRUE,2.819677,-0.8424348,4.305356,0.6432442,-4.305356,-0.6432442,"China"
816,60,-1.405593,67,"Vietnam",2005,"All","Vietnam",TRUE,2.889729,-0.7408335,4.295322,0.6647595,-4.295322,-0.6647595,"China"
816,61,-1.417416,89,"Vietnam",2006,"All","Vietnam",TRUE,2.81137,-0.8690618,4.228786,0.5483542,-4.228786,-0.5483542,"China"
816,62,-1.223048,76,"Vietnam",2007,"All","Vietnam",TRUE,2.743266,-0.6327519,3.966314,0.5902961,-3.966314,-0.5902961,"China"
816,63,-1.290977,71,"Vietnam",2008,"All","Vietnam",TRUE,2.737774,-0.6557925,4.028751,0.6351845,-4.028751,-0.6351845,"China"
816,64,-1.297024,65,"Vietnam",2009,"All","Vietnam",TRUE,2.54631,-0.6256859,3.843334,0.6713381,-3.843334,-0.6713381,"China"
816,65,-1.294863,66,"Vietnam",2010,"All","Vietnam",TRUE,2.519054,-0.8585649,3.813917,0.4362981,-3.813917,-0.4362981,"China"
816,66,-1.226559,66,"Vietnam",2011,"All","Vietnam",TRUE,2.496376,-0.7636184,3.722935,0.4629406,-3.722935,-0.4629406,"China"
816,67,-1.144086,68,"Vietnam",2012,"All","Vietnam",TRUE,2.58958,-0.8569092,3.733666,0.2871768,-3.733666,-0.2871768,"China"
816,68,-1.118149,62,"Vietnam",2013,"All","Vietnam",TRUE,2.676666,-0.5181141,3.794815,0.6000349,-3.794815,-0.6000349,"China"
816,69,-1.113908,78,"Vietnam",2014,"All","Vietnam",TRUE,2.668466,-0.8420048,3.782374,0.2719032,-3.782374,-0.2719032,"China"
816,70,-1.085462,69,"Vietnam",2015,"All","Vietnam",TRUE,2.592322,-0.2594838,3.677784,0.8259782,-3.677784,-0.8259782,"China"
816,71,-1.103752,74,"Vietnam",2016,"All","Vietnam",TRUE,2.53694,-0.4501334,3.640692,0.6536186,-3.640692,-0.6536186,"China"
816,72,-0.9702065,89,"Vietnam",2017,"All","Vietnam",TRUE,2.680102,-0.3777864,3.6503085,0.5924201,-3.6503085,-0.5924201,"China"
816,73,-0.8979024,94,"Vietnam",2018,"All","Vietnam",TRUE,2.786768,-0.4894719,3.6846704,0.4084305,-3.6846704,-0.4084305,"China"
816,74,-0.8158486,89,"Vietnam",2019,"All","Vietnam",TRUE,2.694793,-0.3336454,3.5106416,0.4822032,-3.5106416,-0.4822032,"China"
820,22,-0.2067994,55,"Malaysia",1967,"All","Malaysia",TRUE,2.426986,NA,2.6337854,NA,-2.6337854,NA,NA
820,23,0.5581455,51,"Malaysia",1968,"All","Malaysia",TRUE,2.295532,NA,1.7373865,NA,-1.7373865,NA,NA
820,24,0.3651082,44,"Malaysia",1969,"All","Malaysia",TRUE,2.119463,NA,1.7543548,NA,-1.7543548,NA,NA
820,25,0.03083723,67,"Malaysia",1970,"All","Malaysia",TRUE,2.171009,NA,2.14017177,NA,-2.14017177,NA,NA
820,26,-0.2214808,116,"Malaysia",1971,"All","Malaysia",TRUE,1.767618,-0.9760724,1.9890988,0.7545916,-1.9890988,0.7545916,"China"
820,27,-0.1489833,100,"Malaysia",1972,"All","Malaysia",TRUE,2.135975,-0.7156992,2.2849583,0.5667159,-2.2849583,0.5667159,"China"
820,28,-0.0296681,90,"Malaysia",1973,"All","Malaysia",TRUE,2.195541,-0.5740909,2.2252091,0.5444228,-2.2252091,0.5444228,"China"
820,29,0.1544201,73,"Malaysia",1974,"All","Malaysia",TRUE,2.077391,-0.8566171,1.9229709,1.0110372,-1.9229709,1.0110372,"China"
820,30,-0.08858551,69,"Malaysia",1975,"All","Malaysia",TRUE,2.360075,-0.2756341,2.44866051,0.18704859,-2.44866051,0.18704859,"China"
820,31,-0.1284095,87,"Malaysia",1976,"All","Malaysia",TRUE,2.750583,-1.053044,2.8789925,0.9246345,-2.8789925,0.9246345,"China"
820,32,0.01341196,91,"Malaysia",1977,"All","Malaysia",TRUE,2.313392,-0.8193988,2.29998004,0.83281076,-2.29998004,0.83281076,"China"
820,33,-0.1295591,127,"Malaysia",1978,"All","Malaysia",TRUE,2.295686,-0.2469549,2.4252451,0.1173958,-2.4252451,0.1173958,"China"
820,34,-0.04905508,122,"Malaysia",1979,"All","Malaysia",TRUE,2.354093,-0.05311142,2.40314808,0.00405634,-2.40314808,0.00405634,"China"
820,35,-0.07671338,102,"Malaysia",1980,"All","Malaysia",TRUE,2.450686,-0.03347984,2.52739938,0.04323354,-2.52739938,-0.04323354,"China"
820,36,-0.09054285,134,"Malaysia",1981,"All","Malaysia",TRUE,2.767644,-0.02059494,2.85818685,0.06994791,-2.85818685,-0.06994791,"China"
820,37,-0.05159874,158,"Malaysia",1982,"All","Malaysia",TRUE,2.654563,0.1867089,2.70616174,0.23830764,-2.70616174,-0.23830764,"China"
820,38,-0.1692587,149,"Malaysia",1983,"All","Malaysia",TRUE,2.653316,0.1706566,2.8225747,0.3399153,-2.8225747,-0.3399153,"China"
820,39,-0.2104072,148,"Malaysia",1984,"All","Malaysia",TRUE,2.84451,0.1715943,3.0549172,0.3820015,-3.0549172,-0.3820015,"China"
820,40,-0.08585492,153,"Malaysia",1985,"All","Malaysia",TRUE,2.85444,0.1814985,2.94029492,0.26735342,-2.94029492,-0.26735342,"China"
820,41,-0.2829036,153,"Malaysia",1986,"All","Malaysia",TRUE,2.985282,0.1866047,3.2681856,0.4695083,-3.2681856,-0.4695083,"China"
820,42,-0.2992736,144,"Malaysia",1987,"All","Malaysia",TRUE,3.070334,0.1958159,3.3696076,0.4950895,-3.3696076,-0.4950895,"China"
820,43,-0.3041643,135,"Malaysia",1988,"All","Malaysia",TRUE,3.068073,-0.02298023,3.3722373,0.28118407,-3.3722373,-0.28118407,"China"
820,44,-0.5607435,115,"Malaysia",1989,"All","Malaysia",TRUE,3.15064,-0.07522176,3.7113835,0.48552174,-3.7113835,-0.48552174,"China"
820,45,-0.7447847,86,"Malaysia",1990,"All","Malaysia",TRUE,3.06766,-0.1670653,3.8124447,0.5777194,-3.8124447,-0.5777194,"China"
820,46,-1.265489,75,"Malaysia",1991,"All","Malaysia",TRUE,2.977167,-0.3023714,4.242656,0.9631176,-4.242656,-0.9631176,"China"
820,47,-1.134028,74,"Malaysia",1992,"All","Malaysia",TRUE,3.000798,-0.7356746,4.134826,0.3983534,-4.134826,-0.3983534,"China"
820,48,-1.144714,65,"Malaysia",1993,"All","Malaysia",TRUE,2.955602,-1.396082,4.100316,0.251368,-4.100316,0.251368,"China"
820,49,-0.825638,66,"Malaysia",1994,"All","Malaysia",TRUE,3.009216,-1.634709,3.834854,0.809071,-3.834854,0.809071,"China"
820,50,-0.7081681,81,"Malaysia",1995,"All","Malaysia",TRUE,3.130082,-1.502986,3.8382501,0.7948179,-3.8382501,0.7948179,"China"
820,51,-0.709416,74,"Malaysia",1996,"All","Malaysia",TRUE,3.14783,-1.268106,3.857246,0.55869,-3.857246,0.55869,"China"
820,52,-0.7307247,72,"Malaysia",1997,"All","Malaysia",TRUE,2.983911,-1.145413,3.7146357,0.4146883,-3.7146357,0.4146883,"China"
820,53,-0.6943839,64,"Malaysia",1998,"All","Malaysia",TRUE,2.814332,-0.4421162,3.5087159,0.2522677,-3.5087159,-0.2522677,"China"
820,54,-0.6770912,68,"Malaysia",1999,"All","Malaysia",TRUE,2.681448,-0.6680064,3.3585392,0.0090848,-3.3585392,-0.0090848,"China"
820,55,-0.7170871,67,"Malaysia",2000,"All","Malaysia",TRUE,2.664088,-0.7359335,3.3811751,0.0188464,-3.3811751,0.0188464,"China"
820,56,-0.9707743,67,"Malaysia",2001,"All","Malaysia",TRUE,2.655105,-0.5852949,3.6258793,0.3854794,-3.6258793,-0.3854794,"China"
820,57,-0.8086235,74,"Malaysia",2002,"All","Malaysia",TRUE,2.733395,-0.5386405,3.5420185,0.269983,-3.5420185,-0.269983,"China"
820,58,-1.019912,76,"Malaysia",2003,"All","Malaysia",TRUE,2.902368,-0.9454819,3.92228,0.0744300999999999,-3.92228,-0.0744300999999999,"China"
820,59,-0.8351454,72,"Malaysia",2004,"All","Malaysia",TRUE,2.819677,-0.8424348,3.6548224,0.0072894,-3.6548224,0.0072894,"China"
820,60,-1.141909,75,"Malaysia",2005,"All","Malaysia",TRUE,2.889729,-0.7408335,4.031638,0.4010755,-4.031638,-0.4010755,"China"
820,61,-0.8188019,92,"Malaysia",2006,"All","Malaysia",TRUE,2.81137,-0.8690618,3.6301719,0.0502599,-3.6301719,0.0502599,"China"
820,62,-1.150309,79,"Malaysia",2007,"All","Malaysia",TRUE,2.743266,-0.6327519,3.893575,0.5175571,-3.893575,-0.5175571,"China"
820,63,-0.9006664,75,"Malaysia",2008,"All","Malaysia",TRUE,2.737774,-0.6557925,3.6384404,0.2448739,-3.6384404,-0.2448739,"China"
820,64,-1.085097,67,"Malaysia",2009,"All","Malaysia",TRUE,2.54631,-0.6256859,3.631407,0.4594111,-3.631407,-0.4594111,"China"
820,65,-1.214377,68,"Malaysia",2010,"All","Malaysia",TRUE,2.519054,-0.8585649,3.733431,0.3558121,-3.733431,-0.3558121,"China"
820,66,-0.7337141,68,"Malaysia",2011,"All","Malaysia",TRUE,2.496376,-0.7636184,3.2300901,0.0299043,-3.2300901,0.0299043,"China"
820,67,-0.8216565,69,"Malaysia",2012,"All","Malaysia",TRUE,2.58958,-0.8569092,3.4112365,0.0352527,-3.4112365,0.0352527,"China"
820,68,-0.6120587,64,"Malaysia",2013,"All","Malaysia",TRUE,2.676666,-0.5181141,3.2887247,0.0939445999999999,-3.2887247,-0.0939445999999999,"China"
820,69,-0.8141416,80,"Malaysia",2014,"All","Malaysia",TRUE,2.668466,-0.8420048,3.4826076,0.0278632,-3.4826076,0.0278632,"China"
820,70,-0.7539126,73,"Malaysia",2015,"All","Malaysia",TRUE,2.592322,-0.2594838,3.3462346,0.4944288,-3.3462346,-0.4944288,"China"
820,71,-0.7258002,76,"Malaysia",2016,"All","Malaysia",TRUE,2.53694,-0.4501334,3.2627402,0.2756668,-3.2627402,-0.2756668,"China"
820,72,-0.7285891,87,"Malaysia",2017,"All","Malaysia",TRUE,2.680102,-0.3777864,3.4086911,0.3508027,-3.4086911,-0.3508027,"China"
820,73,-0.707167,94,"Malaysia",2018,"All","Malaysia",TRUE,2.786768,-0.4894719,3.493935,0.2176951,-3.493935,-0.2176951,"China"
820,74,-0.7350401,91,"Malaysia",2019,"All","Malaysia",TRUE,2.694793,-0.3336454,3.4298331,0.4013947,-3.4298331,-0.4013947,"China"
830,22,-0.2541428,46,"Singapore",1967,"All","Singapore",TRUE,2.426986,NA,2.6811288,NA,-2.6811288,NA,NA
830,23,-0.06829479,51,"Singapore",1968,"All","Singapore",TRUE,2.295532,NA,2.36382679,NA,-2.36382679,NA,NA
830,24,0.2169616,38,"Singapore",1969,"All","Singapore",TRUE,2.119463,NA,1.9025014,NA,-1.9025014,NA,NA
830,25,0.1826552,64,"Singapore",1970,"All","Singapore",TRUE,2.171009,NA,1.9883538,NA,-1.9883538,NA,NA
830,26,0.2542822,119,"Singapore",1971,"All","Singapore",TRUE,1.767618,-0.9760724,1.5133358,1.2303546,-1.5133358,1.2303546,"China"
830,27,0.3251622,96,"Singapore",1972,"All","Singapore",TRUE,2.135975,-0.7156992,1.8108128,1.0408614,-1.8108128,1.0408614,"China"
830,28,0.08743088,90,"Singapore",1973,"All","Singapore",TRUE,2.195541,-0.5740909,2.10811012,0.66152178,-2.10811012,0.66152178,"China"
830,29,0.2636038,71,"Singapore",1974,"All","Singapore",TRUE,2.077391,-0.8566171,1.8137872,1.1202209,-1.8137872,1.1202209,"China"
830,30,0.2437402,66,"Singapore",1975,"All","Singapore",TRUE,2.360075,-0.2756341,2.1163348,0.5193743,-2.1163348,0.5193743,"China"
830,31,0.04754302,83,"Singapore",1976,"All","Singapore",TRUE,2.750583,-1.053044,2.70303998,1.10058702,-2.70303998,1.10058702,"China"
830,32,0.2098513,90,"Singapore",1977,"All","Singapore",TRUE,2.313392,-0.8193988,2.1035407,1.0292501,-2.1035407,1.0292501,"China"
830,33,0.3208412,125,"Singapore",1978,"All","Singapore",TRUE,2.295686,-0.2469549,1.9748448,0.5677961,-1.9748448,0.5677961,"China"
830,34,0.4022012,119,"Singapore",1979,"All","Singapore",TRUE,2.354093,-0.05311142,1.9518918,0.45531262,-1.9518918,0.45531262,"China"
830,35,0.3073592,99,"Singapore",1980,"All","Singapore",TRUE,2.450686,-0.03347984,2.1433268,0.34083904,-2.1433268,0.34083904,"China"
830,36,0.2668015,121,"Singapore",1981,"All","Singapore",TRUE,2.767644,-0.02059494,2.5008425,0.28739644,-2.5008425,0.28739644,"China"
830,37,0.2638299,148,"Singapore",1982,"All","Singapore",TRUE,2.654563,0.1867089,2.3907331,0.077121,-2.3907331,0.077121,"China"
830,38,0.08397244,142,"Singapore",1983,"All","Singapore",TRUE,2.653316,0.1706566,2.56934356,0.08668416,-2.56934356,-0.08668416,"China"
830,39,-0.05343077,139,"Singapore",1984,"All","Singapore",TRUE,2.84451,0.1715943,2.89794077,0.22502507,-2.89794077,-0.22502507,"China"
830,40,-0.01521441,139,"Singapore",1985,"All","Singapore",TRUE,2.85444,0.1814985,2.86965441,0.19671291,-2.86965441,-0.19671291,"China"
830,41,0.06272764,138,"Singapore",1986,"All","Singapore",TRUE,2.985282,0.1866047,2.92255436,0.12387706,-2.92255436,-0.12387706,"China"
830,42,0.07603314,136,"Singapore",1987,"All","Singapore",TRUE,3.070334,0.1958159,2.99430086,0.11978276,-2.99430086,-0.11978276,"China"
830,43,0.01409959,129,"Singapore",1988,"All","Singapore",TRUE,3.068073,-0.02298023,3.05397341,0.03707982,-3.05397341,0.03707982,"China"
830,44,-0.1204484,112,"Singapore",1989,"All","Singapore",TRUE,3.15064,-0.07522176,3.2710884,0.04522664,-3.2710884,-0.04522664,"China"
830,45,-0.2221511,86,"Singapore",1990,"All","Singapore",TRUE,3.06766,-0.1670653,3.2898111,0.0550858,-3.2898111,-0.0550858,"China"
830,46,-0.4305252,75,"Singapore",1991,"All","Singapore",TRUE,2.977167,-0.3023714,3.4076922,0.1281538,-3.4076922,-0.1281538,"China"
830,47,-0.1674723,74,"Singapore",1992,"All","Singapore",TRUE,3.000798,-0.7356746,3.1682703,0.5682023,-3.1682703,0.5682023,"China"
830,48,-0.2065345,65,"Singapore",1993,"All","Singapore",TRUE,2.955602,-1.396082,3.1621365,1.1895475,-3.1621365,1.1895475,"China"
830,49,-0.2829695,68,"Singapore",1994,"All","Singapore",TRUE,3.009216,-1.634709,3.2921855,1.3517395,-3.2921855,1.3517395,"China"
830,50,-0.3253058,81,"Singapore",1995,"All","Singapore",TRUE,3.130082,-1.502986,3.4553878,1.1776802,-3.4553878,1.1776802,"China"
830,51,-0.4127312,74,"Singapore",1996,"All","Singapore",TRUE,3.14783,-1.268106,3.5605612,0.8553748,-3.5605612,0.8553748,"China"
830,52,-0.5714862,72,"Singapore",1997,"All","Singapore",TRUE,2.983911,-1.145413,3.5553972,0.5739268,-3.5553972,0.5739268,"China"
830,53,-0.2649548,64,"Singapore",1998,"All","Singapore",TRUE,2.814332,-0.4421162,3.0792868,0.1771614,-3.0792868,0.1771614,"China"
830,54,-0.3553609,67,"Singapore",1999,"All","Singapore",TRUE,2.681448,-0.6680064,3.0368089,0.3126455,-3.0368089,0.3126455,"China"
830,55,-0.1969106,67,"Singapore",2000,"All","Singapore",TRUE,2.664088,-0.7359335,2.8609986,0.5390229,-2.8609986,0.5390229,"China"
830,56,-0.2843417,68,"Singapore",2001,"All","Singapore",TRUE,2.655105,-0.5852949,2.9394467,0.3009532,-2.9394467,0.3009532,"China"
830,57,-0.1752234,74,"Singapore",2002,"All","Singapore",TRUE,2.733395,-0.5386405,2.9086184,0.3634171,-2.9086184,0.3634171,"China"
830,58,-0.181328,76,"Singapore",2003,"All","Singapore",TRUE,2.902368,-0.9454819,3.083696,0.7641539,-3.083696,0.7641539,"China"
830,59,-0.2258122,71,"Singapore",2004,"All","Singapore",TRUE,2.819677,-0.8424348,3.0454892,0.6166226,-3.0454892,0.6166226,"China"
830,60,-0.3244231,75,"Singapore",2005,"All","Singapore",TRUE,2.889729,-0.7408335,3.2141521,0.4164104,-3.2141521,0.4164104,"China"
830,61,-0.2509605,92,"Singapore",2006,"All","Singapore",TRUE,2.81137,-0.8690618,3.0623305,0.6181013,-3.0623305,0.6181013,"China"
830,62,-0.2576967,79,"Singapore",2007,"All","Singapore",TRUE,2.743266,-0.6327519,3.0009627,0.3750552,-3.0009627,0.3750552,"China"
830,63,-0.3819349,76,"Singapore",2008,"All","Singapore",TRUE,2.737774,-0.6557925,3.1197089,0.2738576,-3.1197089,0.2738576,"China"
830,64,-0.4208825,68,"Singapore",2009,"All","Singapore",TRUE,2.54631,-0.6256859,2.9671925,0.2048034,-2.9671925,0.2048034,"China"
830,65,-0.4830081,68,"Singapore",2010,"All","Singapore",TRUE,2.519054,-0.8585649,3.0020621,0.3755568,-3.0020621,0.3755568,"China"
830,66,-0.7073248,68,"Singapore",2011,"All","Singapore",TRUE,2.496376,-0.7636184,3.2037008,0.0562936000000001,-3.2037008,0.0562936000000001,"China"
830,67,-0.4183676,69,"Singapore",2012,"All","Singapore",TRUE,2.58958,-0.8569092,3.0079476,0.4385416,-3.0079476,0.4385416,"China"
830,68,-0.6413542,64,"Singapore",2013,"All","Singapore",TRUE,2.676666,-0.5181141,3.3180202,0.1232401,-3.3180202,-0.1232401,"China"
830,69,-0.4512846,80,"Singapore",2014,"All","Singapore",TRUE,2.668466,-0.8420048,3.1197506,0.3907202,-3.1197506,0.3907202,"China"
830,70,-0.6674758,73,"Singapore",2015,"All","Singapore",TRUE,2.592322,-0.2594838,3.2597978,0.407992,-3.2597978,-0.407992,"China"
830,71,-0.6288597,78,"Singapore",2016,"All","Singapore",TRUE,2.53694,-0.4501334,3.1657997,0.1787263,-3.1657997,-0.1787263,"China"
830,72,-0.7473469,90,"Singapore",2017,"All","Singapore",TRUE,2.680102,-0.3777864,3.4274489,0.3695605,-3.4274489,-0.3695605,"China"
830,73,-0.4258829,95,"Singapore",2018,"All","Singapore",TRUE,2.786768,-0.4894719,3.2126509,0.063589,-3.2126509,0.063589,"China"
